         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Guanabara                | G651                         | 2006-07-19 | 05:45:00 |  -22.716536 | -43.076813 |          2 |       14.97 |              |            |           
 Guanabara                | G652                         | 2006-07-19 | 06:08:00 |   -22.74246 | -43.150448 |          3 |      12.935 |              |            |           
 Guanabara                | G653                         | 2006-08-02 | 04:57:00 |  -22.940908 | -43.159023 |          1 |        1.55 |              |            |           
 Guanabara                | G654                         | 2006-08-02 | 05:01:00 |  -22.809034 | -43.089737 |          1 |      160.38 |              |            |           
 Guanabara                | G656                         | 2006-08-02 | 05:19:00 |  -22.739178 |  -43.10681 |          1 |       9.355 |              |            |           
 Guanabara                | G657                         | 2006-08-02 | 05:27:00 |  -22.765999 | -43.080257 |          1 |       47.31 |              |            |           
 Guanabara                | G658                         | 2006-08-02 | 05:38:00 |  -22.869968 | -43.162743 |          1 |        2.62 |              |            |           
 Guanabara                | G659                         | 2006-08-02 | 05:46:00 |  -22.716536 | -43.076813 |          1 |       14.22 |              |            |           
 Guanabara                | G660                         | 2006-08-02 | 06:00:00 |  -22.819967 | -43.149796 |          1 |        4.92 |              |            |           
 Guanabara                | G661                         | 2006-08-02 | 06:09:00 |   -22.74246 | -43.150448 |          1 |       11.12 |              |            |           
 Guanabara                | G662                         | 2006-08-02 | 06:22:00 |  -22.843744 | -43.201492 |          1 |        3.18 |              |            |           
 Guanabara                | G663                         | 2006-08-02 | 06:25:00 |  -22.765095 | -43.201878 |          1 |        8.18 |              |            |           
 Guanabara                | G664                         | 2006-08-02 | 06:39:00 |     -22.836 | -43.248997 |          1 |       17.24 |              |            |           
 Guanabara                | G665                         | 2006-08-02 | 05:01:00 |  -22.809034 | -43.089737 |        1.5 |       14.57 |              |            |           
 Guanabara                | G666                         | 2006-08-02 | 05:27:00 |  -22.765999 | -43.080257 |          2 |      10.695 |              |            |           
 Guanabara                | G667                         | 2006-08-02 | 05:46:00 |  -22.716536 | -43.076813 |          2 |         8.5 |              |            |           
 Guanabara                | G668                         | 2006-08-02 | 06:09:00 |   -22.74246 | -43.150448 |          3 |        1.98 |              |            |           
 Guanabara                | G669                         | 2006-08-16 | 04:50:00 |  -22.940908 | -43.159023 |          1 |      20.825 |              |            |           
 Guanabara                | G670                         | 2006-08-16 | 04:54:00 |  -22.809034 | -43.089737 |          1 |       30.07 |              |            |           
 Guanabara                | G671                         | 2006-08-16 | 05:08:00 |  -22.739178 |  -43.10681 |          1 |       11.44 |              |            |           
 Guanabara                | G672                         | 2006-08-16 | 05:08:00 |  -22.928995 |  -43.14766 |          1 |      17.029 |              |            |           
 Guanabara                | G673                         | 2006-08-16 | 05:19:00 |  -22.765999 | -43.080257 |          1 |      22.985 |              |            |           
 Guanabara                | G674                         | 2006-08-16 | 05:36:00 |  -22.716536 | -43.076813 |          1 |       43.17 |              |            |           
 Guanabara                | G675                         | 2006-08-16 | 05:40:00 |  -22.869968 | -43.162743 |          1 |       22.83 |              |            |           
 Guanabara                | G676                         | 2006-08-16 | 05:55:00 |   -22.74246 | -43.150448 |          1 |       15.98 |              |            |           
 Guanabara                | G677                         | 2006-08-16 | 06:03:00 |  -22.819967 | -43.149796 |          1 |       18.39 |              |            |           
 Guanabara                | G678                         | 2006-08-16 | 06:12:00 |  -22.765095 | -43.201878 |          1 |      23.205 |              |            |           
 Guanabara                | G679                         | 2006-08-16 | 06:25:00 |  -22.843744 | -43.201492 |          1 |      35.715 |              |            |           
 Guanabara                | G680                         | 2006-08-16 | 06:41:00 |     -22.836 | -43.248997 |          1 |       62.55 |              |            |           
 Guanabara                | G681                         | 2006-08-16 | 04:54:00 |  -22.809034 | -43.089737 |        1.5 |        27.8 |              |            |           
 Guanabara                | G682                         | 2006-08-16 | 05:19:00 |  -22.765999 | -43.080257 |          2 |       22.88 |              |            |           
 Guanabara                | G683                         | 2006-08-16 | 05:36:00 |  -22.716536 | -43.076813 |          2 |       18.76 |              |            |           
 Guanabara                | G684                         | 2006-08-16 | 05:55:00 |   -22.74246 | -43.150448 |          3 |        6.36 |              |            |           
 Guanabara                | G685                         | 2006-09-01 | 04:50:00 |  -22.940908 | -43.159023 |          1 |      19.245 |              |            |           
 Guanabara                | G686                         | 2006-09-01 | 04:51:00 |  -22.809034 | -43.089737 |          1 |       25.23 |              |            |           
 Guanabara                | G687                         | 2006-09-01 | 05:00:00 |  -22.928995 |  -43.14766 |          1 |       2.925 |              |            |           
 Guanabara                | G688                         | 2006-09-01 | 05:09:00 |  -22.739178 |  -43.10681 |          1 |       10.96 |              |            |           
 Guanabara                | G689                         | 2006-09-01 | 05:17:00 |  -22.765999 | -43.080257 |          1 |      32.985 |              |            |           
 Guanabara                | G690                         | 2006-09-01 | 05:30:00 |  -22.869968 | -43.162743 |          1 |        2.35 |              |            |           
 Guanabara                | G691                         | 2006-09-01 | 05:33:00 |  -22.716536 | -43.076813 |          1 |       29.08 |              |            |           
 Guanabara                | G692                         | 2006-09-01 | 05:50:00 |  -22.819967 | -43.149796 |          1 |        3.85 |              |            |           
 Guanabara                | G693                         | 2006-09-01 | 05:55:00 |   -22.74246 | -43.150448 |          1 |       17.16 |              |            |           
 Guanabara                | G694                         | 2006-09-01 | 06:10:00 |  -22.843744 | -43.201492 |          1 |        29.4 |              |            |           
 Guanabara                | G695                         | 2006-09-01 | 06:13:00 |  -22.765095 | -43.201878 |          1 |       52.66 |              |            |           
 Guanabara                | G696                         | 2006-09-01 | 06:30:00 |     -22.836 | -43.248997 |          1 |       47.31 |              |            |           
 Guanabara                | G697                         | 2006-09-01 | 04:51:00 |  -22.809034 | -43.089737 |        1.5 |      15.505 |              |            |           
 Guanabara                | G698                         | 2006-09-01 | 05:17:00 |  -22.765999 | -43.080257 |          2 |      17.225 |              |            |           
 Guanabara                | G699                         | 2006-09-01 | 05:33:00 |  -22.716536 | -43.076813 |          2 |       11.07 |              |            |           
 Guanabara                | G700                         | 2006-09-01 | 05:55:00 |   -22.74246 | -43.150448 |          3 |       11.55 |              |            |           
 Guanabara                | G701                         | 2013-12-10 | 05:48:00 |   -22.82145 | -43.110218 |          1 |      14.165 |              |            |           
 Guanabara                | G702                         | 2013-12-10 | 06:40:00 |  -22.784967 | -43.089867 |          1 |       52.18 |              |            |           
 Guanabara                | G703                         | 2013-12-10 | 07:26:00 |    -22.7494 | -43.072117 |          1 |       6.823 |              |            |           
 Guanabara                | G704                         | 2013-12-10 | 08:00:00 |   -22.72555 | -43.059765 |          1 |      12.935 |              |            |           
 Guanabara                | G705                         | 2013-12-10 | 08:49:00 |  -22.731833 | -43.115734 |          1 |       11.12 |              |            |           
 Guanabara                | G706                         | 2013-12-10 | 09:27:00 |    -22.7387 |  -43.14675 |          1 |       17.87 |              |            |           
 Guanabara                | G707                         | 2013-12-10 | 10:09:00 |   -22.77195 | -43.145485 |          1 |        42.5 |              |            |           
 Guanabara                | G708                         | 2013-12-10 | 10:46:00 |  -22.807817 | -43.142033 |          1 |      26.515 |              |            |           
 Guanabara                | G709                         | 2013-12-10 | 11:58:00 |  -22.864483 |  -43.13608 |          1 |      18.445 |              |            |           
 Guanabara                | G710                         | 2006-09-13 | 06:34:00 |  -22.843744 | -43.201492 |          1 |      41.005 |              |            |           
 Guanabara                | G711                         | 2006-09-13 | 06:40:00 |  -22.765095 | -43.201878 |          1 |      105.58 |              |            |           
 Guanabara                | G712                         | 2006-09-13 | 07:00:00 |     -22.836 | -43.248997 |          1 |      123.49 |              |            |           
 Guanabara                | G713                         | 2006-09-13 | 05:01:00 |  -22.809034 | -43.089737 |        1.5 |       14.11 |              |            |           
 Guanabara                | G714                         | 2006-09-13 | 05:29:00 |  -22.765999 | -43.080257 |          2 |      11.765 |              |            |           
 Guanabara                | G715                         | 2006-09-13 | 05:52:00 |  -22.716536 | -43.076813 |          2 |        7.91 |              |            |           
 Guanabara                | G716                         | 2006-09-13 | 06:21:00 |   -22.74246 | -43.150448 |          3 |        4.17 |              |            |           
 Guanabara                | G717                         | 2006-10-11 | 04:45:00 |  -22.940908 | -43.159023 |          1 |      10.375 |              |            |           
 Guanabara                | G718                         | 2006-10-11 | 04:50:00 |  -22.809034 | -43.089737 |          1 |      94.785 |              |            |           
 Guanabara                | G719                         | 2006-10-11 | 04:59:00 |  -22.928995 |  -43.14766 |          1 |         7.7 |              |            |           
 Guanabara                | G720                         | 2006-10-11 | 05:25:00 |  -22.869968 | -43.162743 |          1 |        12.4 |              |            |           
 Guanabara                | G721                         | 2006-10-11 | 05:28:00 |  -22.739178 |  -43.10681 |          1 |       26.73 |              |            |           
 Guanabara                | G722                         | 2006-10-11 | 05:38:00 |  -22.765999 | -43.080257 |          1 |      115.15 |              |            |           
 Guanabara                | G723                         | 2006-10-11 | 05:48:00 |  -22.819967 | -43.149796 |          1 |       12.24 |              |            |           
 Guanabara                | G724                         | 2006-10-11 | 06:01:00 |  -22.716536 | -43.076813 |          1 |        26.3 |              |            |           
 Guanabara                | G725                         | 2006-10-11 | 06:11:00 |  -22.843744 | -43.201492 |          1 |      30.605 |              |            |           
 Guanabara                | G726                         | 2006-10-11 | 06:23:00 |   -22.74246 | -43.150448 |          1 |      86.765 |              |            |           
 Guanabara                | G727                         | 2006-10-11 | 06:35:00 |     -22.836 | -43.248997 |          1 |       96.23 |              |            |           
 Guanabara                | G728                         | 2006-10-11 | 06:42:00 |  -22.765095 | -43.201878 |          1 |     141.245 |              |            |           
 Guanabara                | G729                         | 2006-10-11 | 04:50:00 |  -22.809034 | -43.089737 |        1.5 |       61.64 |              |            |           
 Guanabara                | G730                         | 2006-10-11 | 05:38:00 |  -22.765999 | -43.080257 |          2 |        8.34 |              |            |           
 Guanabara                | G731                         | 2006-10-11 | 06:01:00 |  -22.716536 | -43.076813 |          2 |      16.145 |              |            |           
 Guanabara                | G732                         | 2006-10-11 | 06:23:00 |   -22.74246 | -43.150448 |          3 |       2.565 |              |            |           
 Guanabara                | G733                         | 2006-10-27 | 04:50:00 |  -22.809034 | -43.089737 |          1 |     100.775 |              |            |           
 Guanabara                | G734                         | 2006-10-27 | 05:06:00 |  -22.940908 | -43.159023 |          1 |      16.255 |              |            |           
 Guanabara                | G735                         | 2006-10-27 | 05:11:00 |  -22.739178 |  -43.10681 |          1 |       31.38 |              |            |           
 Guanabara                | G736                         | 2006-10-27 | 05:20:00 |  -22.928995 |  -43.14766 |          1 |       16.89 |              |            |           
 Guanabara                | G737                         | 2006-10-27 | 05:29:00 |  -22.765999 | -43.080257 |          1 |       59.47 |              |            |           
 Guanabara                | G738                         | 2006-10-27 | 05:50:00 |  -22.716536 | -43.076813 |          1 |       65.76 |              |            |           
 Guanabara                | G739                         | 2006-10-27 | 05:53:00 |  -22.869968 | -43.162743 |          1 |      20.745 |              |            |           
 Guanabara                | G740                         | 2006-10-27 | 06:17:00 |  -22.819967 | -43.149796 |          1 |      37.745 |              |            |           
 Guanabara                | G741                         | 2006-10-27 | 06:18:00 |   -22.74246 | -43.150448 |          1 |       24.06 |              |            |           
 Guanabara                | G742                         | 2006-10-27 | 06:36:00 |  -22.765095 | -43.201878 |          1 |       83.26 |              |            |           
 Guanabara                | G743                         | 2006-10-27 | 06:43:00 |  -22.843744 | -43.201492 |          1 |      37.685 |              |            |           
 Guanabara                | G744                         | 2006-10-27 | 07:07:00 |     -22.836 | -43.248997 |          1 |      82.595 |              |            |           
 Guanabara                | G745                         | 2006-10-27 | 04:50:00 |  -22.809034 | -43.089737 |        1.5 |      79.335 |              |            |           
 Guanabara                | G746                         | 2006-10-27 | 05:29:00 |  -22.765999 | -43.080257 |          2 |       57.79 |              |            |           
 Guanabara                | G747                         | 2006-10-27 | 05:50:00 |  -22.716536 | -43.076813 |          2 |       64.42 |              |            |           
 Guanabara                | G748                         | 2006-10-27 | 06:18:00 |   -22.74246 | -43.150448 |          3 |       29.91 |              |            |           
 Guanabara                | G749                         | 2006-11-08 | 05:00:00 |  -22.809034 | -43.089737 |          1 |      30.875 |              |            |           
 Guanabara                | G750                         | 2006-11-08 | 05:02:00 |  -22.940908 | -43.159023 |          1 |       7.405 |              |            |           
 Guanabara                | G751                         | 2006-11-08 | 05:15:00 |  -22.928995 |  -43.14766 |          1 |      10.105 |              |            |           
 Guanabara                | G752                         | 2006-11-08 | 05:15:00 |  -22.739178 |  -43.10681 |          1 |      40.095 |              |            |           
 Guanabara                | G753                         | 2006-11-08 | 05:25:00 |  -22.765999 | -43.080257 |          1 |      56.885 |              |            |           
 Guanabara                | G754                         | 2006-11-08 | 05:44:00 |  -22.869968 | -43.162743 |          1 |      32.075 |              |            |           
 Guanabara                | G755                         | 2006-11-08 | 05:55:00 |  -22.716536 | -43.076813 |          1 |      147.55 |              |            |           
 Guanabara                | G756                         | 2006-11-08 | 06:08:00 |  -22.819967 | -43.149796 |          1 |      37.315 |              |            |           
 Guanabara                | G757                         | 2006-11-08 | 06:13:00 |   -22.74246 | -43.150448 |          1 |       66.29 |              |            |           
 Guanabara                | G758                         | 2006-11-08 | 06:30:00 |  -22.765095 | -43.201878 |          1 |       35.39 |              |            |           
 Guanabara                | G759                         | 2006-11-08 | 06:37:00 |  -22.843744 | -43.201492 |          1 |       12.35 |              |            |           
 Guanabara                | G760                         | 2006-11-08 | 07:00:00 |     -22.836 | -43.248997 |          1 |      61.345 |              |            |           
 Guanabara                | G761                         | 2006-11-08 | 05:00:00 |  -22.809034 | -43.089737 |        1.5 |      24.325 |              |            |           
 Guanabara                | G762                         | 2006-11-08 | 05:25:00 |  -22.765999 | -43.080257 |          2 |      50.895 |              |            |           
 Guanabara                | G763                         | 2006-11-08 | 05:55:00 |  -22.716536 | -43.076813 |          2 |     144.875 |              |            |           
 Guanabara                | G764                         | 2006-11-08 | 06:13:00 |   -22.74246 | -43.150448 |          3 |      14.115 |              |            |           
 Guanabara                | G765                         | 2006-11-22 | 04:36:00 |  -22.940908 | -43.159023 |          1 |        9.73 |              |            |           
 Guanabara                | G766                         | 2006-11-22 | 04:45:00 |  -22.809034 | -43.089737 |          1 |      73.135 |              |            |           
 Guanabara                | G767                         | 2006-11-22 | 04:46:00 |  -22.928995 |  -43.14766 |          1 |        4.19 |              |            |           
 Guanabara                | G768                         | 2006-11-22 | 05:08:00 |  -22.739178 |  -43.10681 |          1 |       77.52 |              |            |           
 Guanabara                | G769                         | 2006-11-22 | 05:25:00 |  -22.765999 | -43.080257 |          1 |     207.695 |              |            |           
 Guanabara                | G770                         | 2006-11-22 | 05:43:00 |  -22.716536 | -43.076813 |          1 |       94.22 |              |            |           
 Guanabara                | G771                         | 2006-11-22 | 05:44:00 |  -22.819967 | -43.149796 |          1 |       17.43 |              |            |           
 Guanabara                | G772                         | 2006-11-22 | 06:09:00 |  -22.843744 | -43.201492 |          1 |      24.325 |              |            |           
 Guanabara                | G773                         | 2006-11-22 | 06:11:00 |   -22.74246 | -43.150448 |          1 |      134.52 |              |            |           
 Guanabara                | G774                         | 2006-11-22 | 06:28:00 |  -22.765095 | -43.201878 |          1 |      45.175 |              |            |           
 Guanabara                | G775                         | 2006-11-22 | 06:31:00 |     -22.836 | -43.248997 |          1 |       96.14 |              |            |           
 Guanabara                | G776                         | 2006-11-22 | 04:45:00 |  -22.809034 | -43.089737 |        1.5 |      36.405 |              |            |           
 Guanabara                | G777                         | 2006-11-22 | 05:25:00 |  -22.765999 | -43.080257 |          2 |       26.52 |              |            |           
 Guanabara                | G778                         | 2006-11-22 | 05:43:00 |  -22.716536 | -43.076813 |          2 |      18.775 |              |            |           
 Guanabara                | G779                         | 2006-11-22 | 06:11:00 |   -22.74246 | -43.150448 |          3 |        8.24 |              |            |           
 Guanabara                | G780                         | 2006-12-08 | 04:47:00 |  -22.940908 | -43.159023 |          1 |        6.47 |              |            |           
 Guanabara                | G781                         | 2006-12-08 | 04:49:00 |  -22.809034 | -43.089737 |          1 |       64.26 |              |            |           
 Guanabara                | G782                         | 2006-12-08 | 04:56:00 |  -22.928995 |  -43.14766 |          1 |        5.99 |              |            |           
 Guanabara                | G783                         | 2006-12-08 | 05:05:00 |  -22.739178 |  -43.10681 |          1 |       51.96 |              |            |           
 Guanabara                | G784                         | 2006-12-08 | 05:15:00 |  -22.765999 | -43.080257 |          1 |       84.41 |              |            |           
 Guanabara                | G785                         | 2006-12-08 | 05:18:00 |  -22.869968 | -43.162743 |          1 |      69.605 |              |            |           
 Guanabara                | G786                         | 2006-12-08 | 05:28:00 |  -22.716536 | -43.076813 |          1 |      139.96 |              |            |           
 Guanabara                | G787                         | 2006-12-08 | 05:50:00 |   -22.74246 | -43.150448 |          1 |      156.96 |              |            |           
 Guanabara                | G788                         | 2006-12-08 | 06:10:00 |  -22.765095 | -43.201878 |          1 |      35.765 |              |            |           
 Guanabara                | G789                         | 2006-12-08 | 04:49:00 |  -22.809034 | -43.089737 |        1.5 |       37.69 |              |            |           
 Guanabara                | G790                         | 2006-12-08 | 05:15:00 |  -22.765999 | -43.080257 |          2 |       33.52 |              |            |           
 Guanabara                | G791                         | 2006-12-08 | 05:28:00 |  -22.716536 | -43.076813 |          2 |       31.86 |              |            |           
 Guanabara                | G792                         | 2006-12-08 | 05:50:00 |   -22.74246 | -43.150448 |          3 |       6.685 |              |            |           
 Guanabara                | G793                         | 2006-12-18 | 04:43:00 |  -22.940908 | -43.159023 |          1 |        6.47 |              |            |           
 Guanabara                | G794                         | 2006-12-18 | 04:49:00 |  -22.809034 | -43.089737 |          1 |      64.805 |              |            |           
 Guanabara                | G795                         | 2006-12-18 | 05:14:00 |  -22.739178 |  -43.10681 |          1 |      62.225 |              |            |           
 Guanabara                | G796                         | 2006-12-18 | 05:22:00 |  -22.765999 | -43.080257 |          1 |      87.835 |              |            |           
 Guanabara                | G797                         | 2006-12-18 | 05:25:00 |  -22.928995 |  -43.14766 |          1 |       56.45 |              |            |           
 Guanabara                | G798                         | 2006-12-18 | 05:41:00 |  -22.716536 | -43.076813 |          1 |      66.825 |              |            |           
 Guanabara                | G799                         | 2006-12-18 | 05:49:00 |  -22.869968 | -43.162743 |          1 |       38.97 |              |            |           
 Guanabara                | G800                         | 2006-12-18 | 06:03:00 |   -22.74246 | -43.150448 |          1 |      106.79 |              |            |           
 Guanabara                | G801                         | 2014-01-23 | 06:26:00 |  -22.919117 |   -43.1094 |          1 |      56.295 |              |            |           
 Guanabara                | G802                         | 2014-01-23 | 06:53:00 |  -22.932817 | -43.141266 |          1 |      203.15 |              |            |           
 Guanabara                | G803                         | 2014-01-23 | 07:27:00 |   -22.92645 |     -43.17 |          1 |      21.225 |              |            |           
 Guanabara                | G804                         | 2014-01-23 | 08:09:00 |  -22.902483 | -43.159035 |          1 |     185.105 |              |            |           
 Guanabara                | G805                         | 2014-01-23 | 09:00:00 |  -22.883116 |  -43.19858 |        1.5 |       82.65 |              |            |           
 Guanabara                | G806                         | 2014-01-23 | 09:28:00 |    -22.8675 | -43.215534 |          2 |       49.14 |              |            |           
 Guanabara                | G807                         | 2014-01-23 | 09:58:00 |    -22.8513 | -43.229332 |          2 |       36.73 |              |            |           
 Guanabara                | G808                         | 2014-01-23 | 10:30:00 |   -22.83395 |   -43.2309 |          3 |        17.8 |              |            |           
 Guanabara                | G809                         | 2014-01-23 | 11:03:00 |  -22.834816 | -43.183517 |          1 |      199.54 |              |            |           
 Guanabara                | G810                         | 2014-01-23 | 11:47:00 |    -22.8007 | -43.152767 |          1 |       12.67 |              |            |           
 Guanabara                | G811                         | 2014-01-23 | 12:34:00 |  -22.755167 | -43.183834 |          1 |      50.035 |              |            |           
 Guanabara                | G812                         | 2014-01-23 | 13:36:00 |  -22.778584 | -43.227383 |          1 |       8.605 |              |            |           
 Guanabara                | G813                         | 2014-01-23 | 14:58:00 |  -22.738684 | -43.147617 |          1 |      74.975 |              |            |           
 Guanabara                | G814                         | 2014-01-23 | 15:41:00 |   -22.68435 | -43.114685 |          1 |     202.615 |              |            |           
 Guanabara                | G815                         | 2014-01-23 | 16:16:00 |  -22.730883 | -43.071884 |          1 |       25.66 |              |            |           
 Guanabara                | G816                         | 2014-01-24 | 02:52:00 |   -22.73005 | -43.073532 |          1 |     160.645 |              |            |           
 Guanabara                | G817                         | 2014-01-24 | 03:52:00 |    -22.7435 | -43.148315 |          1 |     288.015 |              |            |           
 Guanabara                | G818                         | 2014-01-24 | 05:06:00 |  -22.783833 |   -43.2452 |          1 |        57.9 |              |            |           
 Guanabara                | G819                         | 2014-01-24 | 06:04:00 |  -22.759117 | -43.183117 |          1 |     363.795 |              |            |           
 Guanabara                | G820                         | 2014-01-24 | 07:34:00 |  -22.729616 | -43.067867 |          1 |     182.565 |              |            |           
 Guanabara                | G821                         | 2014-01-24 | 08:05:00 |  -22.760416 | -43.075615 |        1.5 |      32.025 |              |            |           
 Guanabara                | G822                         | 2014-01-24 | 09:00:00 |  -22.803783 | -43.128784 |          2 |       25.13 |              |            |           
 Guanabara                | G823                         | 2014-01-24 | 09:30:00 |   -22.83285 | -43.137733 |          2 |       33.81 |              |            |           
 Guanabara                | G824                         | 2014-01-24 | 10:14:00 |  -22.877083 | -43.153732 |          3 |        9.09 |              |            |           
 Guanabara                | G825                         | 2014-01-24 | 11:20:00 |  -22.937366 |   -43.1396 |          3 |       22.72 |              |            |           
 Guanabara                | G826                         | 2007-01-26 | 06:05:00 |  -22.801819 | -43.288837 |          1 |       11.76 |              |            |           
 Guanabara                | G827                         | 2007-01-26 | 06:30:00 |  -22.712309 | -42.952103 |          1 |        2.54 |              |            |           
 Guanabara                | G828                         | 2007-01-26 | 06:45:00 |  -22.724346 | -43.288113 |          1 |       11.76 |              |            |           
 Guanabara                | G829                         | 2007-01-26 | 07:30:00 |   -22.74551 | -43.286816 |          1 |       3.475 |              |            |           
 Guanabara                | G830                         | 2007-01-26 | 08:06:00 |   -22.65715 | -43.118587 |          1 |       0.535 |              |            |           
 Guanabara                | G831                         | 2007-01-29 | 05:00:00 |  -22.940908 | -43.159023 |          1 |       39.56 |              |            |           
 Guanabara                | G832                         | 2007-01-29 | 05:15:00 |  -22.919504 |  -43.16414 |          1 |      21.865 |              |            |           
 Guanabara                | G833                         | 2007-01-29 | 05:30:00 |  -22.822454 |  -43.13149 |          1 |      29.775 |              |            |           
 Guanabara                | G834                         | 2007-01-29 | 05:37:00 |  -22.928995 |  -43.14766 |          1 |       35.41 |              |            |           
 Guanabara                | G835                         | 2007-01-29 | 05:52:00 |  -22.809034 | -43.089737 |          1 |      47.205 |              |            |           
 Guanabara                | G836                         | 2007-01-29 | 05:57:00 |  -22.913445 | -43.123226 |          1 |      30.475 |              |            |           
 Guanabara                | G837                         | 2007-01-29 | 06:10:00 |  -22.787256 | -43.119602 |          1 |        61.3 |              |            |           
 Guanabara                | G838                         | 2007-01-29 | 06:30:00 |   -22.89303 |  -43.15231 |          1 |      26.945 |              |            |           
 Guanabara                | G839                         | 2007-01-29 | 06:31:00 |  -22.819967 | -43.149796 |          1 |       36.31 |              |            |           
 Guanabara                | G840                         | 2007-01-29 | 06:58:00 |  -22.739178 |  -43.10681 |          1 |      89.545 |              |            |           
 Guanabara                | G841                         | 2007-01-29 | 07:00:00 |  -22.869968 | -43.162743 |          1 |       14.54 |              |            |           
 Guanabara                | G842                         | 2007-01-29 | 07:07:00 |  -22.765999 | -43.080257 |          1 |      47.715 |              |            |           
 Guanabara                | G843                         | 2007-01-29 | 07:28:00 |  -22.716536 | -43.076813 |          1 |        40.9 |              |            |           
 Guanabara                | G844                         | 2007-01-29 | 07:42:00 |   -22.85025 | -43.122257 |          1 |      123.89 |              |            |           
 Guanabara                | G845                         | 2007-01-29 | 07:56:00 |   -22.74246 | -43.150448 |          1 |     184.035 |              |            |           
 Guanabara                | G846                         | 2007-01-29 | 08:09:00 |  -22.843744 | -43.201492 |          1 |     178.825 |              |            |           
 Guanabara                | G847                         | 2007-01-29 | 08:22:00 |  -22.765095 | -43.201878 |          1 |     118.145 |              |            |           
 Guanabara                | G848                         | 2007-01-29 | 08:42:00 |     -22.836 | -43.248997 |          1 |     290.955 |              |            |           
 Guanabara                | G849                         | 2007-01-29 | 05:04:00 |  -22.815607 |  -43.16848 |          1 |      90.185 |              |            |           
 Guanabara                | G850                         | 2007-01-29 | 05:52:00 |  -22.809034 | -43.089737 |        1.5 |      21.385 |              |            |           
 Guanabara                | G851                         | 2007-01-29 | 07:07:00 |  -22.765999 | -43.080257 |          2 |      17.695 |              |            |           
 Guanabara                | G852                         | 2007-01-29 | 07:28:00 |  -22.716536 | -43.076813 |          2 |      28.975 |              |            |           
 Guanabara                | G853                         | 2007-01-29 | 07:56:00 |   -22.74246 | -43.150448 |          3 |       3.205 |              |            |           
 Guanabara                | G854                         | 2007-01-29 | 08:22:00 |  -22.765095 | -43.201878 |          3 |        2.46 |              |            |           
 Guanabara                | G855                         | 2007-01-30 | 06:16:00 |  -22.713097 | -43.038948 |        0.2 |      45.975 |              |            |           
 Guanabara                | G856                         | 2007-01-30 | 09:48:00 |  -22.742563 | -43.229942 |        0.6 |       34.75 |              |            |           
 Guanabara                | G857                         | 2007-01-30 | 07:41:00 |  -22.698896 | -43.110886 |        0.9 |      68.695 |              |            |           
 Guanabara                | G858                         | 2007-01-30 | 09:06:00 |  -22.763693 | -43.226265 |          1 |     130.305 |              |            |           
 Guanabara                | G859                         | 2007-02-12 | 05:02:00 |  -22.809034 | -43.089737 |          1 |      70.835 |              |            |           
 Guanabara                | G860                         | 2007-02-12 | 05:04:00 |  -22.940908 | -43.159023 |          1 |       27.96 |              |            |           
 Guanabara                | G861                         | 2007-02-12 | 05:16:00 |  -22.928995 |  -43.14766 |          1 |      27.105 |              |            |           
 Guanabara                | G862                         | 2007-02-12 | 05:25:00 |  -22.739178 |  -43.10681 |          1 |       43.97 |              |            |           
 Guanabara                | G863                         | 2007-02-12 | 05:45:00 |  -22.765999 | -43.080257 |          1 |      33.945 |              |            |           
 Guanabara                | G864                         | 2007-02-12 | 05:50:00 |  -22.869968 | -43.162743 |          1 |      81.475 |              |            |           
 Guanabara                | G865                         | 2007-02-12 | 06:04:00 |  -22.716536 | -43.076813 |          1 |      47.715 |              |            |           
 Guanabara                | G866                         | 2007-02-12 | 06:10:00 |  -22.819967 | -43.149796 |          1 |      46.645 |              |            |           
 Guanabara                | G867                         | 2007-02-12 | 06:25:00 |   -22.74246 | -43.150448 |          1 |      106.52 |              |            |           
 Guanabara                | G868                         | 2007-02-12 | 06:30:00 |  -22.843744 | -43.201492 |          1 |      152.63 |              |            |           
 Guanabara                | G869                         | 2007-02-12 | 06:45:00 |  -22.765095 | -43.201878 |          1 |      267.57 |              |            |           
 Guanabara                | G870                         | 2007-02-12 | 06:48:00 |     -22.836 | -43.248997 |          1 |        3.74 |              |            |           
 Guanabara                | G871                         | 2007-02-12 | 05:02:00 |  -22.809034 | -43.089737 |        1.5 |      41.965 |              |            |           
 Guanabara                | G872                         | 2007-02-12 | 05:45:00 |  -22.765999 | -43.080257 |          2 |      26.945 |              |            |           
 Guanabara                | G873                         | 2007-02-12 | 06:04:00 |  -22.716536 | -43.076813 |          2 |      36.245 |              |            |           
 Guanabara                | G874                         | 2007-02-12 | 06:25:00 |   -22.74246 | -43.150448 |          3 |       80.06 |              |            |           
 Guanabara                | G875                         | 2007-02-12 | 06:45:00 |  -22.765095 | -43.201878 |          3 |       9.355 |              |            |           
 Guanabara                | G876                         | 2007-02-27 | 04:44:00 |  -22.940908 | -43.159023 |          1 |      21.655 |              |            |           
 Guanabara                | G877                         | 2007-02-27 | 04:53:00 |  -22.809034 | -43.089737 |          1 |      16.305 |              |            |           
 Guanabara                | G878                         | 2007-02-27 | 04:55:00 |  -22.928995 |  -43.14766 |          1 |       2.332 |              |            |           
