mission;datetime;lat;lon;doc;acdom412
Guyane_radiale;2014-11-18T14:10;5.1376;-52.03;119.376305;0.4606
Guyane_radiale;2014-11-18T14:10;5.1376;-52.03;119.376305;0.4606
ambleteuse;2005-04-18T13:16;50.8;1.538;119.44444;-999.99
ambleteuse;2005-04-18T13:16;50.8;1.538;119.44444;-999.99
Moore_gulf_of_maine;2007-02-21T19:00;43.754818;-69.781166;119.61771;-999
Moore_gulf_of_maine;2007-02-21T19:00;43.754818;-69.781166;119.61771;-999
VITEL2011;2011-11-15T03:30;20.7628;106.8572;119.75;0.25330833
VITEL2011;2011-11-15T03:30;20.7628;106.8572;119.75;0.25330833
Guyane_Nov2017;2017-11-07T17:40;5.04703;-52.1083;119.80556;0.18995374
Guyane_Nov2017;2017-11-07T17:40;5.04703;-52.1083;119.80556;0.18995374
VITEL2014;2014-07-09T04:30;20.574316;106.9575;119.879;0.22560188
VITEL2014;2014-07-09T04:30;20.574316;106.9575;119.879;0.22560188
ambleteuse;2006-05-29T07:59;50.8;1.567;120.12963;-999.99
ambleteuse;2006-05-29T07:59;50.8;1.567;120.12963;-999.99
Guyane2012;2012-06-05T18:37;4.9146886;-52.19449;120.13;-999.99
Guyane2012;2012-06-05T18:37;4.9146886;-52.19449;120.13;-999.99
Moore_gulf_of_maine;2004-10-29T20:46;43.05398;-70.659134;120.26131;4.013541
Moore_gulf_of_maine;2004-10-29T20:46;43.05398;-70.659134;120.26131;4.013541
ambleteuse;2006-03-02T08:58;50.8;1.593;120.30556;-999.99
ambleteuse;2006-03-02T08:58;50.8;1.593;120.30556;-999.99
ambleteuse;2004-05-07T09:05;50.8;1.463;120.42862;-999.99
ambleteuse;2004-05-07T09:05;50.8;1.463;120.42862;-999.99
ambleteuse;2004-05-07T09:05;50.8;1.463;120.42862;-999.99
ambleteuse;2004-05-07T09:05;50.8;1.463;120.42862;-999.99
VITEL2014;2014-07-06T08:55;20.411818;106.95628;120.487;0.14476658
VITEL2014;2014-07-06T08:55;20.411818;106.95628;120.487;0.14476658
VITEL2014;2014-07-07T02:30;20.216116;106.89805;120.657;0.10287501
VITEL2014;2014-07-07T02:30;20.216116;106.89805;120.657;0.10287501
Moore_gulf_of_maine;2005-07-13T12:21;43.180832;-70.429;121.40298;1.188982
Moore_gulf_of_maine;2005-07-13T12:21;43.180832;-70.429;121.40298;1.188982
VITEL2014;2014-07-10T07:40;20.871866;107.08853;121.48;0.2022034
VITEL2014;2014-07-10T07:40;20.871866;107.08853;121.48;0.2022034
VITEL2011;2011-11-15T05:26;20.8099;106.8383;121.57688;0.37860835
VITEL2011;2011-11-15T05:26;20.8099;106.8383;121.57688;0.37860835
VITEL2014;2014-07-06T04:55;20.56945;106.8176;121.755;0.20370035
VITEL2014;2014-07-06T04:55;20.56945;106.8176;121.755;0.20370035
VITEL2011;2011-11-16T07:30;20.8294;106.821;122.446686;0.32681024
VITEL2011;2011-11-16T07:30;20.8294;106.821;122.446686;0.32681024
VITEL2014;2014-07-06T04:30;20.598116;106.80662;122.631;0.4166127
VITEL2014;2014-07-06T04:30;20.598116;106.80662;122.631;0.4166127
Dyphyma;2012-04-20T06:48;50.7858;1.41117;122.65935;0.193
Dyphyma;2012-04-20T06:48;50.7858;1.41117;122.65935;0.193
Guyane_Nov2017;2017-11-09T10:50;5.450527;-52.708393;122.916664;0.22927977
Guyane_Nov2017;2017-11-09T10:50;5.450527;-52.708393;122.916664;0.22927977
Guyane2012;2012-06-04T19:07;4.54251;-51.74124;123.09;0.97775775
Guyane2012;2012-06-04T19:07;4.54251;-51.74124;123.09;0.97775775
Dyphyma;2012-04-21T15:25;50.7928;1.56767;123.12985;0.2137
Dyphyma;2012-04-21T15:25;50.7928;1.56767;123.12985;0.2137
Black_Carbon2013;2013-05-18T11:18;20.9657;107.0654;123.24;0.3931978
Black_Carbon2013;2013-05-18T11:18;20.9657;107.0654;123.24;0.3931978
Moore_gulf_of_maine;2007-07-19T12:45;43.1799;-70.428085;123.535225;-999.99
Moore_gulf_of_maine;2007-07-19T12:45;43.1799;-70.428085;123.535225;-999.99
Guyane2016;2016-11-29T14:52;4.8966665;-52.203888;123.638885;0.7656428
Guyane2016;2016-11-29T14:52;4.8966665;-52.203888;123.638885;0.7656428
VITEL2014;2014-07-06T02:30;20.653116;106.85056;123.794;0.39024335
VITEL2014;2014-07-06T02:30;20.653116;106.85056;123.794;0.39024335
VITEL2013;2013-06-28T07:05;20.6888;106.882;123.82;0.3685
VITEL2013;2013-06-28T07:05;20.6888;106.882;123.82;0.3685
Black_Carbon2013;2013-05-15T09:48;20.9755;107.2811;124.04;0.52819043
Black_Carbon2013;2013-05-15T09:48;20.9755;107.2811;124.04;0.52819043
VITEL2014;2014-07-08T07:20;20.475433;106.7978;124.186;0.21929166
VITEL2014;2014-07-08T07:20;20.475433;106.7978;124.186;0.21929166
Moore_gulf_of_maine;2004-10-06T16:53;41.159576;-70.56646;124.32774;1.323422
Moore_gulf_of_maine;2004-10-06T16:53;41.159576;-70.56646;124.32774;1.323422
Guyane_radiale;2014-08-20T12:01;4.98623;-52.1478;124.388435;0.16121
Guyane_radiale;2014-08-20T12:01;4.98623;-52.1478;124.388435;0.16121
Moore_gulf_of_maine;2007-09-13T16:50;42.6987;-69.7818;124.44932;-999.99
Moore_gulf_of_maine;2007-09-13T16:50;42.6987;-69.7818;124.44932;-999.99
Guyane_radiale;2015-08-25T12:48;5.029;-52.1153;124.46686;0.2836375
Guyane_radiale;2015-08-25T12:48;5.029;-52.1153;124.46686;0.2836375
VITEL2011;2011-11-14T05:31;20.7273;106.8133;124.55106;0.3060829
VITEL2011;2011-11-14T05:31;20.7273;106.8133;124.55106;0.3060829
Black_Carbon2012;2012-10-15T09:41;20.857;107.0519;124.72;0.169
Black_Carbon2012;2012-10-15T09:41;20.857;107.0519;124.72;0.169
VITEL2011;2011-11-16T06:00;20.8294;106.821;124.81762;0.40754166
VITEL2011;2011-11-16T06:00;20.8294;106.821;124.81762;0.40754166
Guyane_radiale;2014-09-17T15:15;5.1376;-52.03;124.87854;0.02303
Guyane_radiale;2014-09-17T15:15;5.1376;-52.03;124.87854;0.02303
VITEL2011;2011-11-16T10:30;20.8294;106.821;124.97194;0.46639165
VITEL2011;2011-11-16T10:30;20.8294;106.821;124.97194;0.46639165
VITEL2011;2011-11-16T12:00;20.8294;106.821;125.14;0.41601494
VITEL2011;2011-11-16T12:00;20.8294;106.821;125.14;0.41601494
VITEL2011;2011-11-16T13:30;20.8294;106.821;125.14;0.4424573
VITEL2011;2011-11-16T13:30;20.8294;106.821;125.14;0.4424573
ambleteuse;2006-03-29T07:09;50.8;1.567;125.20834;-999.99
ambleteuse;2006-03-29T07:09;50.8;1.567;125.20834;-999.99
VITEL2014;2014-07-09T06:15;20.573284;106.99623;125.728;0.13099463
VITEL2014;2014-07-09T06:15;20.573284;106.99623;125.728;0.13099463
VITEL2011;2011-11-15T05:26;20.8099;106.8383;126.0101;0.30867764
VITEL2011;2011-11-15T05:26;20.8099;106.8383;126.0101;0.30867764
Guyane2012;2012-06-02T16:46;4.773;-52.031754;126.25;1.3730898
Guyane2012;2012-06-02T16:46;4.773;-52.031754;126.25;1.3730898
Moore_gulf_of_maine;2007-04-10T14:55;42.939865;-70.29522;126.4398;-999.99
Moore_gulf_of_maine;2007-04-10T14:55;42.939865;-70.29522;126.4398;-999.99
Black_Carbon2013;2013-05-15T04:58;20.8941;107.1723;126.64;0.34004083
Black_Carbon2013;2013-05-15T04:58;20.8941;107.1723;126.64;0.34004083
Guyane_radiale;2015-06-12T13:54;5.0808;-52.0742;126.79975;0.25751728
Guyane_radiale;2015-06-12T13:54;5.0808;-52.0742;126.79975;0.25751728
Guyane2016;2016-11-29T12:44;4.959722;-52.158333;128.08333;0.3535105
Guyane2016;2016-11-29T12:44;4.959722;-52.158333;128.08333;0.3535105
VITEL2011;2011-11-15T08:27;20.8504;106.757;128.45117;0.426329
VITEL2011;2011-11-15T08:27;20.8504;106.757;128.45117;0.426329
AMAZOMIX;2021-09-25T15:20;1.2975;-48.1975;128.5;-999.99
AMAZOMIX;2021-09-17T10:30;4.1063;-50.4843;128.583;-999.99
VITEL2014;2014-07-08T06:00;20.436533;106.759636;128.799;0.19382048
VITEL2014;2014-07-08T06:00;20.436533;106.759636;128.799;0.19382048
VITEL2011;2011-11-07T06:31;20.9026;107.0316;128.95622;0.23189166
VITEL2011;2011-11-07T06:31;20.9026;107.0316;128.95622;0.23189166
Guyane_radiale;2014-11-18T11:20;4.94257;-52.1823;129.02156;0.55272
Guyane_radiale;2014-11-18T11:20;4.94257;-52.1823;129.02156;0.55272
Black_Carbon2013;2013-05-15T06:46;20.8453;107.2415;129.32;0.24749391
Black_Carbon2013;2013-05-15T06:46;20.8453;107.2415;129.32;0.24749391
Guyane_radiale;2014-12-16T11:05;4.8901;-52.2235;129.53127;0.7160236
Guyane_radiale;2014-12-16T11:05;4.8901;-52.2235;129.53127;0.7160236
Guyane2012;2012-06-02T20:32;4.682186;-51.950558;129.56;1.0272342
Guyane2012;2012-06-02T20:32;4.682186;-51.950558;129.56;1.0272342
ambleteuse;2007-03-13T07:25;50.8;1.567;129.66667;-999.99
ambleteuse;2007-03-13T07:25;50.8;1.567;129.66667;-999.99
AMAZOMIX;2021-09-24T15:15;2.4315;-48.7507;129.972;-999.99
Black_Carbon2013;2013-05-18T15:29;20.9657;107.0654;129.99;0.5050135
Black_Carbon2013;2013-05-18T15:29;20.9657;107.0654;129.99;0.5050135
Moore_gulf_of_maine;2005-01-30T19:50;42.9935;-70.423836;130.01324;0.458857
Moore_gulf_of_maine;2005-01-30T19:50;42.9935;-70.423836;130.01324;0.458857
VITEL2011;2011-11-16T09:00;20.8294;106.821;130.3872;0.41548538
VITEL2011;2011-11-16T09:00;20.8294;106.821;130.3872;0.41548538
VITEL2011;2011-11-15T06:31;20.8294;106.8213;130.41527;0.44803333
VITEL2011;2011-11-15T06:31;20.8294;106.8213;130.41527;0.44803333
VITEL2011;2011-11-17T01:30;20.8294;106.821;130.63972;0.3791762
VITEL2011;2011-11-17T01:30;20.8294;106.821;130.63972;0.3791762
Moore_gulf_of_maine;2007-02-22T17:45;42.86112;-69.86272;130.65059;-999.99
Moore_gulf_of_maine;2007-02-22T17:45;42.86112;-69.86272;130.65059;-999.99
Guyane_radiale;2015-08-25T15:10;5.1376;-52.03;130.65524;0.46838415
Guyane_radiale;2015-08-25T15:10;5.1376;-52.03;130.65524;0.46838415
ambleteuse;2005-04-25T10:18;50.8;1.567;130.85106;-999.99
ambleteuse;2005-04-25T10:18;50.8;1.567;130.85106;-999.99
VITEL2014;2014-06-20T04:25;10.24;107.1057;132.309;0.21277417
VITEL2014;2014-06-20T04:25;10.24;107.1057;132.309;0.21277417
VITEL2011;2011-11-15T08:27;20.8504;106.757;132.63188;0.46222422
VITEL2011;2011-11-15T08:27;20.8504;106.757;132.63188;0.46222422
ambleteuse;2005-03-22T16:17;50.8;1.567;133.09692;-999.99
ambleteuse;2005-03-22T16:17;50.8;1.567;133.09692;-999.99
Guyane2012;2012-06-04T16:24;4.4035306;-51.65577;133.17;1.2993741
Guyane2012;2012-06-04T16:24;4.4035306;-51.65577;133.17;1.2993741
Moore_gulf_of_maine;2007-02-22T13:05;43.030582;-70.56765;133.18689;0.66258
Moore_gulf_of_maine;2007-02-22T13:05;43.030582;-70.56765;133.18689;0.66258
VITEL2013;2013-07-01T03:45;20.8203;106.906;133.47;1.2667
VITEL2013;2013-07-01T03:45;20.8203;106.906;133.47;1.2667
VITEL2014;2014-07-08T08:35;20.489532;106.848114;133.596;0.15593614
VITEL2014;2014-07-08T08:35;20.489532;106.848114;133.596;0.15593614
VITEL2011;2011-11-15T06:31;20.8294;106.8213;133.81032;0.36336818
VITEL2011;2011-11-15T06:31;20.8294;106.8213;133.81032;0.36336818
ambleteuse;2004-07-05T10:43;50.8;1.567;134.22641;-999.99
ambleteuse;2004-07-05T10:43;50.8;1.567;134.22641;-999.99
ambleteuse;2004-07-05T10:43;50.8;1.567;134.22641;-999.99
ambleteuse;2004-07-05T10:43;50.8;1.567;134.22641;-999.99
ambleteuse;2005-04-11T11:20;50.8;1.593;134.63358;-999.99
ambleteuse;2005-04-11T11:20;50.8;1.593;134.63358;-999.99
Moore_gulf_of_maine;2004-10-06T18:40;41.316517;-70.5662;134.75932;1.305104
Moore_gulf_of_maine;2004-10-06T18:40;41.316517;-70.5662;134.75932;1.305104
VITEL2011;2011-11-16T04:30;20.8294;106.821;134.84848;0.40473577
VITEL2011;2011-11-16T04:30;20.8294;106.821;134.84848;0.40473577
VITEL2014;2014-07-09T02:30;20.652267;106.84808;135.465;0.4153921
VITEL2014;2014-07-09T02:30;20.652267;106.84808;135.465;0.4153921
Moore_gulf_of_maine;2005-10-19T17:10;43.182835;-70.4275;135.96864;-999.99
Moore_gulf_of_maine;2005-10-19T17:10;43.182835;-70.4275;135.96864;-999.99
Guyane_Nov2017;2017-11-07T14:45;4.828118;-51.986637;136.02777;0.3300821
Guyane_Nov2017;2017-11-07T14:45;4.828118;-51.986637;136.02777;0.3300821
VITEL2013;2013-06-29T07:10;20.8319;106.82;136.05;1.6674
VITEL2013;2013-06-29T07:10;20.8319;106.82;136.05;1.6674
Moore_gulf_of_maine;2006-09-14T17:15;42.88893;-70.14042;136.52176;1.279875
Moore_gulf_of_maine;2006-09-14T17:15;42.88893;-70.14042;136.52176;1.279875
VITEL2014;2014-07-05T05:30;20.8161;106.903;136.733;0.668653
VITEL2014;2014-07-05T05:30;20.8161;106.903;136.733;0.668653
Black_Carbon2013;2013-05-16T17:11;20.9755;107.281;136.78;0.2310737
Black_Carbon2013;2013-05-16T17:11;20.9755;107.281;136.78;0.2310737
Moore_gulf_of_maine;2007-05-07T13:20;43.1802;-70.427864;136.97092;-999.99
Moore_gulf_of_maine;2007-05-07T13:20;43.1802;-70.427864;136.97092;-999.99
ambleteuse;2006-05-03T08:11;50.8;1.567;137.61574;-999.99
ambleteuse;2006-05-03T08:11;50.8;1.567;137.61574;-999.99
VITEL2013;2013-07-01T06:05;20.8208;106.89;137.64;0.6725
VITEL2013;2013-07-01T06:05;20.8208;106.89;137.64;0.6725
AMAZOMIX;2021-09-27T13:46;3.648;-50.025665;137.75;-999.99
Moore_gulf_of_maine;2007-04-10T17:58;42.86207;-69.8623;137.75848;-999.99
Moore_gulf_of_maine;2007-04-10T17:58;42.86207;-69.8623;137.75848;-999.99
VITEL2014;2014-07-07T08:15;20.254517;106.645584;138.013;0.4201363
VITEL2014;2014-07-07T08:15;20.254517;106.645584;138.013;0.4201363
Moore_gulf_of_maine;2007-09-13T17:17;43.7562;-69.782;138.36934;-999.99
Moore_gulf_of_maine;2007-09-13T17:17;43.7562;-69.782;138.36934;-999.99
Guyane_Nov2017;2017-11-07T19:50;4.859245;-52.244038;139.16667;0.91193736
Guyane_Nov2017;2017-11-07T19:50;4.859245;-52.244038;139.16667;0.91193736
Black_Carbon2012;2012-10-17T05:39;20.8453;107.2415;139.17;0.1291
Black_Carbon2012;2012-10-17T05:39;20.8453;107.2415;139.17;0.1291
VITEL2011;2011-11-16T15:00;20.8294;106.821;139.30977;0.55290836
VITEL2011;2011-11-16T15:00;20.8294;106.821;139.30977;0.55290836
Moore_gulf_of_maine;2007-05-02T18:29;43.023968;-70.54303;139.34329;-999.99
Moore_gulf_of_maine;2007-05-02T18:29;43.023968;-70.54303;139.34329;-999.99
Moore_gulf_of_maine;2006-08-16T12:30;43.17975;-70.42747;139.5152;-999.99
Moore_gulf_of_maine;2006-08-16T12:30;43.17975;-70.42747;139.5152;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T09:04;50.8;1.538;139.52406;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T09:04;50.8;1.538;139.52406;-999.99
Guyane_Nov2017;2017-11-11T13:20;5.50854;-53.040623;139.75;0.904197
Guyane_Nov2017;2017-11-11T13:20;5.50854;-53.040623;139.75;0.904197
Radiale_Wimereux_Cote_de_la_M;2004-06-18T08:11;50.8;1.567;140.59126;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T08:11;50.8;1.567;140.59126;-999.99
ambleteuse;2004-05-07T08:41;50.8;1.435;140.8427;-999.99
ambleteuse;2004-05-07T08:41;50.8;1.435;140.8427;-999.99
ambleteuse;2004-05-07T08:41;50.8;1.435;140.8427;-999.99
ambleteuse;2004-05-07T08:41;50.8;1.435;140.8427;-999.99
Moore_gulf_of_maine;2005-05-10T16:30;42.86067;-69.86183;141.00536;-999.99
Moore_gulf_of_maine;2005-05-10T16:30;42.86067;-69.86183;141.00536;-999.99
Guyane_Nov2017;2017-11-07T13:50;4.765347;-52.026325;141.02777;0.787018
Guyane_Nov2017;2017-11-07T13:50;4.765347;-52.026325;141.02777;0.787018
AMAZOMIX;2021-09-17T19:04;4.1265;-50.0388;141.667;-999.99
ambleteuse;2006-05-03T08:36;50.8;1.593;141.75926;-999.99
ambleteuse;2006-05-03T08:36;50.8;1.593;141.75926;-999.99
Black_Carbon2012;2012-10-16T09:39;20.9329;107.1385;141.96;0.1491
Black_Carbon2012;2012-10-16T09:39;20.9329;107.1385;141.96;0.1491
VITEL2013;2013-06-29T03:05;20.763;106.857;142.09;0.8844
VITEL2013;2013-06-29T03:05;20.763;106.857;142.09;0.8844
Moore_gulf_of_maine;2007-05-07T16:15;43.567368;-70.05828;142.72855;-999.99
Moore_gulf_of_maine;2007-05-07T16:15;43.567368;-70.05828;142.72855;-999.99
ambleteuse;2005-05-09T09:35;50.8;1.567;142.9669;-999.99
ambleteuse;2005-05-09T09:35;50.8;1.567;142.9669;-999.99
VITEL2014;2014-06-27T03:45;10.5609;106.8979;143.11;0.76289177
VITEL2014;2014-06-27T03:45;10.5609;106.8979;143.11;0.76289177
AMAZOMIX;2021-09-24T10:05;2.4525;-48.9877;143.222;-999.99
VITEL2011;2011-11-15T09:09;20.8526;106.7629;143.26599;0.42378777
VITEL2011;2011-11-15T09:09;20.8526;106.7629;143.26599;0.42378777
Guyane2012;2012-06-03T19:19;4.646687;-51.755642;143.9;0.71611756
Guyane2012;2012-06-03T19:19;4.646687;-51.755642;143.9;0.71611756
Guyane2012;2012-06-03T14:45;4.7509418;-51.787212;144.18;0.85046
Guyane2012;2012-06-03T14:45;4.7509418;-51.787212;144.18;0.85046
ambleteuse;2005-04-11T10:45;50.8;1.538;144.91725;-999.99
ambleteuse;2005-04-11T10:45;50.8;1.538;144.91725;-999.99
Black_Carbon2012;2012-10-16T07:01;20.8331;107.1363;145.38;0.1321
Black_Carbon2012;2012-10-16T07:01;20.8331;107.1363;145.38;0.1321
VITEL2013;2013-06-30T04:20;20.8811;106.753;145.42;0.9442
VITEL2013;2013-06-30T04:20;20.8811;106.753;145.42;0.9442
Moore_gulf_of_maine;2007-04-26T15:35;42.94095;-70.2944;145.53482;-999.99
Moore_gulf_of_maine;2007-04-26T15:35;42.94095;-70.2944;145.53482;-999.99
VITEL2013;2013-06-30T03:40;20.8644;106.757;145.56;0.8084
VITEL2013;2013-06-30T03:40;20.8644;106.757;145.56;0.8084
VITEL2013;2013-07-05T07:30;20.8319;106.896;146.29;0.7139
VITEL2013;2013-07-05T07:30;20.8319;106.896;146.29;0.7139
Dyphyma;2012-04-29T16:14;50.5657;1.54628;146.30197;0.1909
Dyphyma;2012-04-29T16:14;50.5657;1.54628;146.30197;0.1909
Moore_gulf_of_maine;2007-04-10T11:50;43.030483;-70.56738;146.39963;-999.99
Moore_gulf_of_maine;2007-04-10T11:50;43.030483;-70.56738;146.39963;-999.99
Moore_gulf_of_maine;2007-04-26T14:15;42.9941;-70.42105;146.58559;-999.99
Moore_gulf_of_maine;2007-04-26T14:15;42.9941;-70.42105;146.58559;-999.99
Guyane_radiale;2014-11-18T10:45;4.8901;-52.2235;146.9267;0.66787
Guyane_radiale;2014-11-18T10:45;4.8901;-52.2235;146.9267;0.66787
Radiale_Wimereux_Cote_de_la_M;2004-02-15T07:07;50.8;1.567;147.5511;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T07:07;50.8;1.567;147.5511;-999.99
Guyane2012;2012-06-03T18:02;4.6840053;-51.724262;147.69;0.6699423
Guyane2012;2012-06-03T18:02;4.6840053;-51.724262;147.69;0.6699423
Moore_gulf_of_maine;2007-06-18T13:20;42.99573;-70.421814;147.77058;-999.99
Moore_gulf_of_maine;2007-06-18T13:20;42.99573;-70.421814;147.77058;-999.99
VITEL2011;2011-11-16T18:00;20.8294;106.821;147.9798;2.6086416
VITEL2011;2011-11-16T18:00;20.8294;106.821;147.9798;2.6086416
Guyane2016;2016-11-29T15:29;4.866389;-52.235832;148.375;0.8436622
Guyane2016;2016-11-29T15:29;4.866389;-52.235832;148.375;0.8436622
Guyane_Nov2017;2017-11-07T12:45;4.677662;-51.956383;148.5;0.7774214
Guyane_Nov2017;2017-11-07T12:45;4.677662;-51.956383;148.5;0.7774214
VITEL2014;2014-07-12T03:50;20.793234;106.91853;148.508;0.7346109
VITEL2014;2014-07-12T03:50;20.793234;106.91853;148.508;0.7346109
VITEL2013;2013-07-01T02:05;20.8152;106.898;148.6;0.6448
VITEL2013;2013-07-01T02:05;20.8152;106.898;148.6;0.6448
Moore_gulf_of_maine;2007-08-20T22:10;43.053616;-70.65902;148.79218;-999.99
Moore_gulf_of_maine;2007-08-20T22:10;43.053616;-70.65902;148.79218;-999.99
VITEL2011;2011-11-15T09:09;20.8526;106.7629;148.82155;0.54483336
VITEL2011;2011-11-15T09:09;20.8526;106.7629;148.82155;0.54483336
VITEL2013;2013-07-05T04:40;20.7907;106.916;149.21;0.6471
VITEL2013;2013-07-05T04:40;20.7907;106.916;149.21;0.6471
Radiale_Wimereux_Cote_de_la_M;2004-06-18T11:18;50.8;1.435;149.43745;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T11:18;50.8;1.435;149.43745;-999.99
Moore_gulf_of_maine;2006-10-09T16:15;42.94005;-70.293785;149.94243;-999.99
Moore_gulf_of_maine;2006-10-09T16:15;42.94005;-70.293785;149.94243;-999.99
Moore_gulf_of_maine;2006-10-25T11:55;43.053318;-70.65982;150.434;0.229589
Moore_gulf_of_maine;2006-10-25T11:55;43.053318;-70.65982;150.434;0.229589
VITEL2014;2014-07-06T07:25;20.477783;106.89999;150.756;0.3099838
VITEL2014;2014-07-06T07:25;20.477783;106.89999;150.756;0.3099838
Moore_gulf_of_maine;2006-08-16T14:30;43.3754;-70.25955;150.86583;-999.99
Moore_gulf_of_maine;2006-08-16T14:30;43.3754;-70.25955;150.86583;-999.99
Moore_gulf_of_maine;2004-09-08T20:12;42.937668;-70.29698;150.8756;-999.99
Moore_gulf_of_maine;2004-09-08T20:12;42.937668;-70.29698;150.8756;-999.99
VITEL2014;2014-07-05T04:30;20.814884;106.83567;151.017;0.66388583
VITEL2014;2014-07-05T04:30;20.814884;106.83567;151.017;0.66388583
Guyane2012;2012-06-05T16:50;4.986616;-52.142735;151.11;0.60363567
Guyane2012;2012-06-05T16:50;4.986616;-52.142735;151.11;0.60363567
Moore_gulf_of_maine;2005-08-16T11:42;43.05462;-70.658066;151.40416;2.247778
Moore_gulf_of_maine;2005-08-16T11:42;43.05462;-70.658066;151.40416;2.247778
Guyane_radiale;2015-08-25T11:18;4.94257;-52.1823;152.29823;0.50670606
Guyane_radiale;2015-08-25T11:18;4.94257;-52.1823;152.29823;0.50670606
Moore_gulf_of_maine;2005-05-11T18:10;43.611;-69.62967;152.44772;47.634895
Moore_gulf_of_maine;2005-05-11T18:10;43.611;-69.62967;152.44772;47.634895
Moore_gulf_of_maine;2005-02-14T15:00;43.030167;-70.570335;152.70026;0.61943
Moore_gulf_of_maine;2005-02-14T15:00;43.030167;-70.570335;152.70026;0.61943
ambleteuse;2005-02-25T11:48;50.8;1.593;152.7305;-999.99
ambleteuse;2005-02-25T11:48;50.8;1.593;152.7305;-999.99
Dyphyma;2012-04-27T16:06;50.7934;1.4004;153.86919;0.1928
Dyphyma;2012-04-27T16:06;50.7934;1.4004;153.86919;0.1928
Moore_gulf_of_maine;2007-07-17T14:55;42.94315;-70.30203;153.93646;-999.99
Moore_gulf_of_maine;2007-07-17T14:55;42.94315;-70.30203;153.93646;-999.99
Moore_gulf_of_maine;2006-07-18T20:10;42.888733;-70.142136;154.05452;-999
Moore_gulf_of_maine;2006-07-18T20:10;42.888733;-70.142136;154.05452;-999
Guyane_radiale;2015-01-16T12:20;4.94257;-52.1823;154.08875;0.66787
Guyane_radiale;2015-01-16T12:20;4.94257;-52.1823;154.08875;0.66787
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.463;154.78432;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-06-18T00:00;50.8;1.463;154.78432;-999.99
VITEL2013;2013-06-29T05:25;20.8117;106.837;155.23;0.8521
VITEL2013;2013-06-29T05:25;20.8117;106.837;155.23;0.8521
Moore_gulf_of_maine;2004-06-16T19:45;43.056366;-70.655334;155.88376;-999.99
Moore_gulf_of_maine;2004-06-16T19:45;43.056366;-70.655334;155.88376;-999.99
Guyane2012;2012-06-02T21:11;4.626645;-51.947544;155.99;1.508902
Guyane2012;2012-06-02T21:11;4.626645;-51.947544;155.99;1.508902
Moore_gulf_of_maine;2007-02-22T16:20;42.888233;-70.15445;156.52081;-999.99
Moore_gulf_of_maine;2007-02-22T16:20;42.888233;-70.15445;156.52081;-999.99
VITEL2014;2014-07-12T04:30;20.814983;106.90507;156.768;0.681688
VITEL2014;2014-07-12T04:30;20.814983;106.90507;156.768;0.681688
VITEL2014;2014-07-08T04:00;20.385033;106.73482;156.951;0.33750466
VITEL2014;2014-07-08T04:00;20.385033;106.73482;156.951;0.33750466
Moore_gulf_of_maine;2004-09-08T17:05;42.815666;-70.72633;157.12444;-999.99
Moore_gulf_of_maine;2004-09-08T17:05;42.815666;-70.72633;157.12444;-999.99
Guyane_radiale;2014-11-18T10:25;4.84763;-52.2573;157.89195;0.73696
Guyane_radiale;2014-11-18T10:25;4.84763;-52.2573;157.89195;0.73696
Radiale_Wimereux_Cote_de_la_M;2004-02-15T09:47;50.8;1.491;157.91357;-999.99
Radiale_Wimereux_Cote_de_la_M;2004-02-15T09:47;50.8;1.491;157.91357;-999.99
Guyane2012;2012-06-03T21:12;4.5475435;-51.743034;158.26;-999.99
Guyane2012;2012-06-03T21:12;4.5475435;-51.743034;158.26;-999.99
Guyane2012;2012-06-02T21:47;4.5744057;-51.9477;158.26;2.4208214
Guyane2012;2012-06-02T21:47;4.5744057;-51.9477;158.26;2.4208214
ambleteuse;2005-04-11T11:00;50.8;1.567;158.27423;-999.99
ambleteuse;2005-04-11T11:00;50.8;1.567;158.27423;-999.99
AMAZOMIX;2021-09-27T11:46;3.4229333;-49.7897;158.333;-999.99
Guyane_radiale;2015-08-25T14:10;5.0808;-52.0742;158.49315;-0.01591373
Guyane_radiale;2015-08-25T14:10;5.0808;-52.0742;158.49315;-0.01591373
VITEL2013;2013-07-01T07:50;20.8216;106.828;158.56;0.8498
VITEL2013;2013-07-01T07:50;20.8216;106.828;158.56;0.8498
VITEL2013;2013-06-30T07:15;20.8579;106.739;158.58;0.8061
VITEL2013;2013-06-30T07:15;20.8579;106.739;158.58;0.8061
VITEL2014;2014-06-20T07:05;10.1689;107.2988;159.147;0.24017987
VITEL2014;2014-06-20T07:05;10.1689;107.2988;159.147;0.24017987
Moore_gulf_of_maine;2005-01-19T13:45;43.18133;-70.42633;159.1501;0.591343
Moore_gulf_of_maine;2005-01-19T13:45;43.18133;-70.42633;159.1501;0.591343
Black_Carbon2012;2012-10-17T08:53;20.9755;107.2811;159.9;0.1181
Black_Carbon2012;2012-10-17T08:53;20.9755;107.2811;159.9;0.1181
